TABLE_NAME	COLUMN_NAME	DATA_TYPE	COLUMN_KEY	EXTRA
servers	vicidial_balance_rank	tinyint		
servers	rebuild_music_on_hold	enum		
servers	active_agent_login_server	enum		
servers	conf_secret	varchar		
servers	external_server_ip	varchar		
servers	custom_dialplan_entry	text		
servers	active_twin_server_ip	varchar		
servers	user_group	varchar		
servers	audio_store_purge	text		
servers	svn_revision	int		
servers	svn_info	text		
servers	system_uptime	varchar		
servers	auto_restart_asterisk	enum		
servers	asterisk_temp_no_restart	enum		
servers	voicemail_dump_exten_no_inst	varchar		
servers	gather_asterisk_output	enum		
servers	web_socket_url	varchar		
servers	conf_qualify	enum		
servers	routing_prefix	varchar		
servers	external_web_socket_url	varchar		
servers	conf_engine	enum		
servers	conf_update_interval	smallint		
servers	ara_url	text		
system_settings	version	varchar		
system_settings	install_date	varchar		
system_settings	use_non_latin	enum		
system_settings	webroot_writable	enum		
system_settings	enable_queuemetrics_logging	enum		
system_settings	queuemetrics_server_ip	varchar		
system_settings	queuemetrics_dbname	varchar		
system_settings	queuemetrics_login	varchar		
system_settings	queuemetrics_pass	varchar		
system_settings	queuemetrics_url	varchar		
system_settings	queuemetrics_log_id	varchar		
system_settings	queuemetrics_eq_prepend	varchar		
system_settings	vicidial_agent_disable	enum		
system_settings	allow_sipsak_messages	enum		
system_settings	admin_home_url	varchar		
system_settings	enable_agc_xfer_log	enum		
system_settings	db_schema_version	int		
system_settings	auto_user_add_value	int		
system_settings	timeclock_end_of_day	varchar		
system_settings	timeclock_last_reset_date	date		
system_settings	vdc_header_date_format	varchar		
system_settings	vdc_customer_date_format	varchar		
system_settings	vdc_header_phone_format	varchar		
system_settings	vdc_agent_api_active	enum		
system_settings	qc_last_pull_time	datetime		
system_settings	enable_vtiger_integration	enum		
system_settings	vtiger_server_ip	varchar		
system_settings	vtiger_dbname	varchar		
system_settings	vtiger_login	varchar		
system_settings	vtiger_pass	varchar		
system_settings	vtiger_url	varchar		
system_settings	qc_features_active	enum		
system_settings	outbound_autodial_active	enum		
system_settings	outbound_calls_per_second	smallint		
system_settings	enable_tts_integration	enum		
system_settings	agentonly_callback_campaign_lock	enum		
system_settings	sounds_central_control_active	enum		
system_settings	sounds_web_server	varchar		
system_settings	sounds_web_directory	varchar		
system_settings	active_voicemail_server	varchar		
system_settings	auto_dial_limit	varchar		
system_settings	user_territories_active	enum		
system_settings	allow_custom_dialplan	enum		
system_settings	db_schema_update_date	datetime		
system_settings	enable_second_webform	enum		
system_settings	default_webphone	enum		
system_settings	default_external_server_ip	enum		
system_settings	webphone_url	varchar		
system_settings	static_agent_url	varchar		
system_settings	default_phone_code	varchar		
system_settings	enable_agc_dispo_log	enum		
system_settings	custom_dialplan_entry	text		
system_settings	queuemetrics_loginout	enum		
system_settings	callcard_enabled	enum		
system_settings	queuemetrics_callstatus	enum		
system_settings	default_codecs	varchar		
system_settings	custom_fields_enabled	enum		
system_settings	admin_web_directory	varchar		
system_settings	label_title	varchar		
system_settings	label_first_name	varchar		
system_settings	label_middle_initial	varchar		
system_settings	label_last_name	varchar		
system_settings	label_address1	varchar		
system_settings	label_address2	varchar		
system_settings	label_address3	varchar		
system_settings	label_city	varchar		
system_settings	label_state	varchar		
system_settings	label_province	varchar		
system_settings	label_postal_code	varchar		
system_settings	label_vendor_lead_code	varchar		
system_settings	label_gender	varchar		
system_settings	label_phone_number	varchar		
system_settings	label_phone_code	varchar		
system_settings	label_alt_phone	varchar		
system_settings	label_security_phrase	varchar		
system_settings	label_email	varchar		
system_settings	label_comments	varchar		
system_settings	slave_db_server	varchar		
system_settings	reports_use_slave_db	varchar		
system_settings	webphone_systemkey	varchar		
system_settings	first_login_trigger	enum		
system_settings	hosted_settings	varchar		
system_settings	default_phone_registration_password	varchar		
system_settings	default_phone_login_password	varchar		
system_settings	default_server_password	varchar		
system_settings	admin_modify_refresh	smallint		
system_settings	nocache_admin	enum		
system_settings	generate_cross_server_exten	enum		
system_settings	queuemetrics_addmember_enabled	enum		
system_settings	queuemetrics_dispo_pause	varchar		
system_settings	label_hide_field_logs	varchar		
system_settings	queuemetrics_pe_phone_append	enum		
system_settings	test_campaign_calls	enum		
system_settings	agents_calls_reset	enum		
system_settings	voicemail_timezones	text		
system_settings	default_voicemail_timezone	varchar		
system_settings	default_local_gmt	varchar		
system_settings	noanswer_log	enum		
system_settings	alt_log_server_ip	varchar		
system_settings	alt_log_dbname	varchar		
system_settings	alt_log_login	varchar		
system_settings	alt_log_pass	varchar		
system_settings	tables_use_alt_log_db	varchar		
system_settings	did_agent_log	enum		
system_settings	campaign_cid_areacodes_enabled	enum		
system_settings	pllb_grouping_limit	smallint		
system_settings	did_ra_extensions_enabled	enum		
system_settings	expanded_list_stats	enum		
system_settings	contacts_enabled	enum		
system_settings	svn_version	varchar		
system_settings	call_menu_qualify_enabled	enum		
system_settings	admin_list_counts	enum		
system_settings	allow_voicemail_greeting	enum		
system_settings	audio_store_purge	text		
system_settings	svn_revision	int		
system_settings	queuemetrics_socket	varchar		
system_settings	queuemetrics_socket_url	text		
system_settings	enhanced_disconnect_logging	enum		
system_settings	allow_emails	enum		
system_settings	level_8_disable_add	enum		
system_settings	pass_hash_enabled	enum		
system_settings	pass_key	varchar		
system_settings	pass_cost	tinyint		
system_settings	disable_auto_dial	enum		
system_settings	queuemetrics_record_hold	enum		
system_settings	country_code_list_stats	enum		
system_settings	reload_timestamp	datetime		
system_settings	queuemetrics_pause_type	enum		
system_settings	frozen_server_call_clear	enum		
system_settings	callback_time_24hour	enum		
system_settings	active_modules	text		
system_settings	allow_chats	enum		
system_settings	enable_languages	enum		
system_settings	language_method	varchar		
system_settings	meetme_enter_login_filename	varchar		
system_settings	meetme_enter_leave3way_filename	varchar		
system_settings	enable_did_entry_list_id	enum		
system_settings	enable_third_webform	enum		
system_settings	chat_url	varchar		
system_settings	chat_timeout	int		
system_settings	agent_debug_logging	varchar		
system_settings	default_language	varchar		
system_settings	agent_whisper_enabled	enum		
system_settings	user_hide_realtime_enabled	enum		
system_settings	custom_reports_use_slave_db	varchar		
system_settings	usacan_phone_dialcode_fix	enum		
system_settings	cache_carrier_stats_realtime	enum		
system_settings	oldest_logs_date	datetime		
system_settings	log_recording_access	enum		
system_settings	report_default_format	enum		
system_settings	alt_ivr_logging	enum		
system_settings	admin_row_click	enum		
system_settings	admin_screen_colors	varchar		
system_settings	ofcom_uk_drop_calc	enum		
system_settings	agent_screen_colors	varchar		
system_settings	script_remove_js	enum		
system_settings	manual_auto_next	enum		
system_settings	user_new_lead_limit	enum		
system_settings	agent_xfer_park_3way	enum		
system_settings	rec_prompt_count	int		
system_settings	agent_soundboards	enum		
system_settings	web_loader_phone_length	varchar		
system_settings	agent_script	varchar		
system_settings	vdad_debug_logging	enum		
system_settings	agent_chat_screen_colors	varchar		
system_settings	enable_auto_reports	enum		
system_settings	enable_pause_code_limits	enum		
system_settings	enable_drop_lists	enum		
system_settings	allow_ip_lists	enum		
system_settings	system_ip_blacklist	varchar		
system_settings	agent_push_events	enum		
system_settings	agent_push_url	text		
system_settings	hide_inactive_lists	enum		
system_settings	allow_manage_active_lists	enum		
system_settings	expired_lists_inactive	enum		
system_settings	did_system_filter	enum		
system_settings	anyone_callback_inactive_lists	enum		
system_settings	enable_gdpr_download_deletion	enum		
system_settings	source_id_display	enum		
system_settings	help_modification_date	varchar		
system_settings	agent_logout_link	enum		
system_settings	manual_dial_validation	enum		
system_settings	mute_recordings	enum		
system_settings	user_admin_redirect	enum		
system_settings	list_status_modification_confirmation	enum		
system_settings	sip_event_logging	enum		
system_settings	call_quota_lead_ranking	enum		
system_settings	enable_second_script	enum		
system_settings	enable_first_webform	enum		
system_settings	recording_buttons	varchar		
system_settings	opensips_cid_name	enum		
system_settings	require_password_length	tinyint		
system_settings	user_account_emails	enum		
system_settings	outbound_cid_any	enum		
system_settings	entries_per_page	smallint		
system_settings	browser_call_alerts	enum		
system_settings	queuemetrics_pausereason	enum		
system_settings	inbound_answer_config	enum		
system_settings	enable_international_dncs	enum		
system_settings	web_loader_phone_strip	varchar		
system_settings	manual_dial_phone_strip	varchar		
system_settings	daily_call_count_limit	enum		
system_settings	allow_shared_dial	enum		
system_settings	agent_search_method	enum		
system_settings	phone_defaults_container	varchar		
system_settings	qc_claim_limit	tinyint		
system_settings	qc_expire_days	tinyint		
system_settings	two_factor_auth_hours	smallint		
system_settings	two_factor_container	varchar		
system_settings	agent_hidden_sound	varchar		
system_settings	agent_hidden_sound_volume	tinyint		
system_settings	agent_hidden_sound_seconds	tinyint		
system_settings	agent_screen_timer	varchar		
system_settings	label_lead_id	varchar		
system_settings	label_list_id	varchar		
system_settings	label_entry_date	varchar		
system_settings	label_gmt_offset_now	varchar		
system_settings	label_source_id	varchar		
system_settings	label_called_since_last_reset	varchar		
system_settings	label_status	varchar		
system_settings	label_user	varchar		
system_settings	label_date_of_birth	varchar		
system_settings	label_country_code	varchar		
system_settings	label_last_local_call_time	varchar		
system_settings	label_called_count	varchar		
system_settings	label_rank	varchar		
system_settings	label_owner	varchar		
system_settings	label_entry_list_id	varchar		
system_settings	call_limit_24hour	enum		
system_settings	call_limit_24hour_reset	datetime		
system_settings	allowed_sip_stacks	enum		
system_settings	agent_hide_hangup	enum		
system_settings	allow_web_debug	enum		
system_settings	max_logged_in_agents	enum		
system_settings	user_codes_admin	enum		
system_settings	login_kickall	enum		
system_settings	abandon_check_queue	enum		
system_settings	agent_notifications	enum		
system_settings	demographic_quotas	enum		
system_settings	log_latency_gaps	enum		
system_settings	inbound_credits	enum		
system_settings	weekday_resets	enum		
system_settings	two_factor_auth_agent_hours	smallint		
system_settings	highest_lead_id	varchar		
system_settings	hopper_hold_inserts	enum		
system_settings	coldstorage_server_ip	varchar		
system_settings	coldstorage_dbname	varchar		
system_settings	coldstorage_login	varchar		
system_settings	coldstorage_pass	varchar		
system_settings	coldstorage_port	varchar		
system_settings	stereo_recording	enum		
system_settings	enhanced_agent_monitoring	enum		
twoday_call_log	uniqueid	varchar	PRI	
twoday_call_log	channel	varchar	MUL	
twoday_call_log	channel_group	varchar		
twoday_call_log	type	varchar		
twoday_call_log	server_ip	varchar	MUL	
twoday_call_log	extension	varchar		
twoday_call_log	number_dialed	varchar		
twoday_call_log	caller_code	varchar	MUL	
twoday_call_log	start_time	datetime		
twoday_call_log	start_epoch	int		
twoday_call_log	end_time	datetime		
twoday_call_log	end_epoch	int		
twoday_call_log	length_in_sec	int		
twoday_call_log	length_in_min	double		
twoday_recording_log	recording_id	int	PRI	
twoday_recording_log	channel	varchar		
twoday_recording_log	server_ip	varchar		
twoday_recording_log	extension	varchar		
twoday_recording_log	start_time	datetime		
twoday_recording_log	start_epoch	int		
twoday_recording_log	end_time	datetime		
twoday_recording_log	end_epoch	int		
twoday_recording_log	length_in_sec	mediumint		
twoday_recording_log	length_in_min	double		
twoday_recording_log	filename	varchar	MUL	
twoday_recording_log	location	varchar		
twoday_recording_log	lead_id	int	MUL	
twoday_recording_log	user	varchar	MUL	
twoday_recording_log	vicidial_id	varchar	MUL	
twoday_vicidial_agent_log	agent_log_id	int	PRI	
twoday_vicidial_agent_log	user	varchar	MUL	
twoday_vicidial_agent_log	server_ip	varchar		
twoday_vicidial_agent_log	event_time	datetime	MUL	
twoday_vicidial_agent_log	lead_id	int	MUL	
twoday_vicidial_agent_log	campaign_id	varchar		
twoday_vicidial_agent_log	pause_epoch	int		
twoday_vicidial_agent_log	pause_sec	smallint		
twoday_vicidial_agent_log	wait_epoch	int		
twoday_vicidial_agent_log	wait_sec	smallint		
twoday_vicidial_agent_log	talk_epoch	int		
twoday_vicidial_agent_log	talk_sec	smallint		
twoday_vicidial_agent_log	dispo_epoch	int		
twoday_vicidial_agent_log	dispo_sec	smallint		
twoday_vicidial_agent_log	status	varchar		
twoday_vicidial_agent_log	user_group	varchar		
twoday_vicidial_agent_log	comments	varchar		
twoday_vicidial_agent_log	sub_status	varchar		
twoday_vicidial_agent_log	dead_epoch	int		
twoday_vicidial_agent_log	dead_sec	smallint		
twoday_vicidial_agent_log	processed	enum		
twoday_vicidial_agent_log	uniqueid	varchar		
twoday_vicidial_closer_log	closecallid	int	PRI	
twoday_vicidial_closer_log	lead_id	int	MUL	
twoday_vicidial_closer_log	list_id	bigint		
twoday_vicidial_closer_log	campaign_id	varchar	MUL	
twoday_vicidial_closer_log	call_date	datetime	MUL	
twoday_vicidial_closer_log	start_epoch	int		
twoday_vicidial_closer_log	end_epoch	int		
twoday_vicidial_closer_log	length_in_sec	int		
twoday_vicidial_closer_log	status	varchar		
twoday_vicidial_closer_log	phone_code	varchar		
twoday_vicidial_closer_log	phone_number	varchar		
twoday_vicidial_closer_log	user	varchar		
twoday_vicidial_closer_log	comments	varchar		
